county,zcta5,cntyname,zipname,Final Zip
35051,87943,Sierra NM,"Winston, NM",87943
35051,88042,Sierra NM,"Hillsboro, NM",88042
35051,99999,Sierra NM,99999,99999
35053,87006,Socorro NM,"Bosque, NM",87006
35053,87011,Socorro NM,"Claunch, NM (PO Boxes)",87011
35053,87028,Socorro NM,"La Joya, NM",87028
35053,87036,Socorro NM,"Mountainair, NM",87036
35053,87062,Socorro NM,"Veguita, NM",87062
35053,87801,Socorro NM,"Socorro, NM",87801
35053,87823,Socorro NM,"Lemitar, NM",87823
35053,87825,Socorro NM,"Alamo, NM",87825
35053,87828,Socorro NM,"Polvadera, NM",87828
35053,87831,Socorro NM,"Alamillo, NM",87831
35053,87832,Socorro NM,"San Antonio, NM",87832
35053,87943,Socorro NM,"Winston, NM",87943
35053,99999,Socorro NM,99999,99999
35055,87512,Taos NM,"Amalia, NM (PO Boxes)",87512
35055,87513,Taos NM,"Arroyo Hondo, NM (PO Boxes)",87513
35055,87514,Taos NM,"Arroyo Seco, NM",87514
35055,87517,Taos NM,"Carson, NM (PO Boxes)",87517
35055,87519,Taos NM,"Cerro, NM (PO Boxes)",87519
35055,87521,Taos NM,"Chamisal, NM",87521
35055,87524,Taos NM,"Costilla, NM",87524
35055,87525,Taos NM,"Taos Ski Valley, NM",87525
35055,87529,Taos NM,"El Prado, NM",87529
35055,87531,Taos NM,"Embudo, NM",87531
35055,87543,Taos NM,"Llano, NM",87543
35055,87549,Taos NM,"Ojo Caliente, NM",87549
35055,87553,Taos NM,"Peñasco, NM",87553
35055,87556,Taos NM,"Questa, NM",87556
35055,87557,Taos NM,"Ranchos De Taos, NM",87557
35055,87558,Taos NM,"Red River, NM",87558
35055,87564,Taos NM,"San Cristobal, NM",87564
35055,87571,Taos NM,"Taos, NM",87571
35055,87577,Taos NM,"Tres Piedras, NM (PO Boxes)",87577
35055,87579,Taos NM,"Vadito, NM",87579
35055,87580,Taos NM,"Valdez, NM (PO Boxes)",87580
35055,99999,Taos NM,99999,99999
35057,87015,Torrance NM,"Edgewood, NM",87015
35057,87016,Torrance NM,"Estancia, NM",87016
35057,87032,Torrance NM,"McIntosh, NM",87032
35057,87035,Torrance NM,"Moriarty, NM",87035
35057,87036,Torrance NM,"Mountainair, NM",87036
35057,87061,Torrance NM,"Torreon, NM",87061
35057,87063,Torrance NM,"Willard, NM",87063
35057,87070,Torrance NM,"Clines Corners, NM",87070
35057,88301,Torrance NM,"Carrizozo, NM",88301
35057,88318,Torrance NM,"Corona, NM",88318
35057,88321,Torrance NM,"Encino, NM",88321
35059,88410,Union NM,"Amistad, NM",88410
35059,88414,Union NM,"Capulin, NM",88414
35059,88415,Union NM,"Clayton, NM",88415
35059,88418,Union NM,"Des Moines, NM",88418
35059,88419,Union NM,"Folsom, NM",88419
35059,88422,Union NM,"Gladstone, NM",88422
35059,88424,Union NM,"Grenville, NM",88424
35059,88436,Union NM,"Sedan, NM",88436
35061,87002,Valencia NM,"Belen, NM",87002
35061,87006,Valencia NM,"Bosque, NM",87006
35061,87023,Valencia NM,"Jarales, NM",87023
35061,87026,Valencia NM,"Laguna, NM",87026
35061,87031,Valencia NM,"Los Lunas, NM",87031
35061,87042,Valencia NM,"Peralta, NM",87042
35061,87068,Valencia NM,"Bosque Farms, NM",87068
36001,12007,Albany NY,"Alcove, NY",12007
36001,12009,Albany NY,"Altamont, NY",12009
36001,12023,Albany NY,"Berne, NY",12023
36001,12041,Albany NY,"Clarksville, NY",12041
36001,12045,Albany NY,"Coeymans, NY (PO Boxes)",12045
36001,12046,Albany NY,"Coeymans Hollow, NY",12046
36001,12047,Albany NY,"Cohoes, NY",12047
36001,12053,Albany NY,"Delanson, NY",12053
36001,12054,Albany NY,"Delmar, NY",12054
36001,12059,Albany NY,"East Berne, NY",12059
36001,12067,Albany NY,"Feura Bush, NY",12067
36001,12077,Albany NY,"Glenmont, NY",12077
36001,12083,Albany NY,"Greenville, NY",12083
36001,12084,Albany NY,"Guilderland, NY",12084
36001,12085,Albany NY,"Guilderland Center, NY",12085
36001,12087,Albany NY,"Hannacroix, NY",12087
36001,12110,Albany NY,"Latham, NY",12110
36001,12120,Albany NY,"Medusa, NY",12120
36001,12122,Albany NY,"Middleburgh, NY",12122
36001,12143,Albany NY,"Ravena, NY",12143
36001,12147,Albany NY,"Rensselaerville, NY",12147
36001,12157,Albany NY,"Schoharie, NY",12157
36001,12158,Albany NY,"Selkirk, NY",12158
36001,12159,Albany NY,"Slingerlands, NY",12159
36001,12161,Albany NY,"South Bethlehem, NY (PO Boxes)",12161
36001,12183,Albany NY,"Green Island, NY",12183
36001,12186,Albany NY,"Voorheesville, NY",12186
36001,12189,Albany NY,"Watervliet, NY",12189
36001,12193,Albany NY,"Westerlo, NY",12193
36001,12202,Albany NY,"Albany, NY",12202
36001,12203,Albany NY,"Albany, NY",12203
36001,12204,Albany NY,"Menands, NY",12204
36001,12205,Albany NY,"Albany, NY",12205
36001,12206,Albany NY,"Albany, NY",12206
36001,12207,Albany NY,"Albany, NY",12207
36001,12208,Albany NY,"Albany, NY",12208
36001,12209,Albany NY,"Albany, NY",12209
36001,12210,Albany NY,"Albany, NY",12210
36001,12211,Albany NY,"Albany, NY",12211
36001,12222,Albany NY,"Albany, NY",12222
36001,12303,Albany NY,"Schenectady, NY",12303
36001,12304,Albany NY,"Schenectady, NY",12304
36001,12306,Albany NY,"Rotterdam, NY",12306
36001,12309,Albany NY,"Schenectady, NY",12309
36001,12469,Albany NY,"Preston-Potter Hollow, NY",12469
36003,14024,Allegany NY,"Bliss, NY",14024
36003,14060,Allegany NY,"Farmersville Station, NY",14060
36003,14065,Allegany NY,"Freedom, NY",14065
36003,14536,Allegany NY,"Portageville, NY",14536
36003,14707,Allegany NY,"Allentown, NY",14707
36003,14708,Allegany NY,"Alma, NY",14708
36003,14709,Allegany NY,"Angelica, NY",14709
36003,14711,Allegany NY,"Belfast, NY",14711
36003,14714,Allegany NY,"Black Creek, NY",14714
36003,14715,Allegany NY,"Bolivar, NY",14715
36003,14717,Allegany NY,"Caneadea, NY",14717
36003,14721,Allegany NY,"Ceres, NY",14721
36003,14727,Allegany NY,"Cuba, NY",14727
36003,14735,Allegany NY,"Fillmore, NY",14735
36003,14739,Allegany NY,"Friendship, NY",14739
36003,14744,Allegany NY,"Houghton, NY",14744
36003,14754,Allegany NY,"Little Genesee, NY",14754
36003,14770,Allegany NY,"Portville, NY",14770
36003,14774,Allegany NY,"Richburg, NY",14774
36003,14777,Allegany NY,"Rushford, NY",14777
36003,14802,Allegany NY,"Alfred, NY",14802
36003,14803,Allegany NY,"Alfred Station, NY",14803
36003,14804,Allegany NY,"Almond, NY",14804
36003,14806,Allegany NY,"Andover, NY",14806
36003,14807,Allegany NY,"Arkport, NY",14807
36003,14813,Allegany NY,"Belmont, NY",14813
36003,14822,Allegany NY,"Canaseraga, NY",14822
36003,14836,Allegany NY,"Dalton, NY",14836
36003,14843,Allegany NY,"Hornell, NY",14843
36003,14846,Allegany NY,"Hunt, NY",14846
36003,14877,Allegany NY,"Rexville, NY",14877
36003,14880,Allegany NY,"Scio, NY",14880
36003,14884,Allegany NY,"Swain, NY",14884
36003,14895,Allegany NY,"Wellsville, NY",14895
36003,14897,Allegany NY,"Whitesville, NY",14897
36005,10451,Bronx NY,"New York, NY",10451
36005,10452,Bronx NY,"New York, NY",10452
36005,10453,Bronx NY,"New York, NY",10453
36005,10454,Bronx NY,"New York, NY",10454
36005,10455,Bronx NY,"New York, NY",10455
36005,10456,Bronx NY,"New York, NY",10456
36005,10457,Bronx NY,"New York, NY",10457
36005,10458,Bronx NY,"New York, NY",10458
36005,10459,Bronx NY,"New York, NY",10459
36005,10460,Bronx NY,"New York, NY",10460
36005,10461,Bronx NY,"New York, NY",10461
36005,10462,Bronx NY,"New York, NY",10462
36005,10463,Bronx NY,"New York, NY",10463
36005,10464,Bronx NY,"New York, NY",10464
36005,10465,Bronx NY,"New York, NY",10465
36005,10466,Bronx NY,"New York, NY",10466
36005,10467,Bronx NY,"New York, NY",10467
36005,10468,Bronx NY,"New York, NY",10468
36005,10469,Bronx NY,"New York, NY",10469
36005,10470,Bronx NY,"New York, NY",10470
36005,10471,Bronx NY,"New York, NY",10471
36005,10472,Bronx NY,"New York, NY",10472
36005,10473,Bronx NY,"New York, NY",10473
36005,10474,Bronx NY,"New York, NY",10474
36005,10475,Bronx NY,"New York, NY",10475
36005,11370,Bronx NY,"New York, NY",11370
36007,13730,Broome NY,"Afton, NY",13730
36007,13736,Broome NY,"Berkshire, NY",13736
36007,13744,Broome NY,"Castle Creek, NY",13744
36007,13746,Broome NY,"Chenango Forks, NY",13746
36007,13748,Broome NY,"Conklin, NY",13748
36007,13754,Broome NY,"Deposit, NY",13754
36007,13760,Broome NY,"Endicott, NY",13760
36007,13777,Broome NY,"Glen Aubrey, NY",13777
36007,13778,Broome NY,"Greene, NY",13778
36007,13787,Broome NY,"Harpursville, NY",13787
36007,13790,Broome NY,"Johnson City, NY",13790
36007,13794,Broome NY,"Killawog, NY (PO Boxes)",13794
36007,13795,Broome NY,"Kirkwood, NY",13795
36007,13797,Broome NY,"Lisle, NY",13797
36007,13802,Broome NY,"Maine, NY",13802
36007,13803,Broome NY,"Marathon, NY",13803
36007,13811,Broome NY,"Newark Valley, NY",13811
36007,13813,Broome NY,"Nineveh, NY",13813
36007,13826,Broome NY,"Ouaquaga, NY",13826
36007,13833,Broome NY,"Port Crane, NY",13833
36007,13835,Broome NY,"Richford, NY",13835
36007,13850,Broome NY,"Vestal, NY",13850
36007,13862,Broome NY,"Whitney Point, NY",13862
36007,13865,Broome NY,"Windsor, NY",13865
36007,13901,Broome NY,"Binghamton, NY",13901
36007,13902,Broome NY,"Binghamton University, NY",13902
36007,13903,Broome NY,"Binghamton, NY",13903
